id,text,label
s_1061,"el mantero diciendo p0llezes, otra vez.",1
s_1062,"Tiene razón, es un país democrático, así que te vas a largar de aquí.",1
s_1063,"Iba a extenderme +, pero lo pensé mejor y prefiero responder ""como si fuera blanco"": mbayé es un imbécil de cualquier color a cualquier hora del día y antes de responderme pienso que aquellos que te pagan el nivel de vida que nunca hubieras soñado merecen respeto también",1
s_1065,si no te gusta león ahí tienes la estación,1
s_1066,si no te gusta pues a tu puto país,1
s_1067,No sé qué lo hace volver a su paraíso rural en España.,1
s_1070,joder con el conguito !!,1
s_1072,la cultura democrática africana que nos quiere imponer en españa,1
s_1080,Lo que no es normal es que uno venga de fuera para decir y decidir las costumbres del país que le ha dado la bienvenida. y yo digo que es un extranjero. este es el fin!,1
s_1081,"¿Es este idiota porque es negro o porque es negro, negro xq nacido idiota?",1
s_1082,¿Por eso viniste a España?,1
s_1083,"Es mejor que vuelvas a tu país, si lo odias tanto, ¿por qué viniste?",1
s_1085,Ya se está tomando mucho tiempo para estar a salvo en su idílico país.,1
s_1089,"si es musulman, no le gusta jesús, ni nada q tenga q ver con el cristianismo; anda y que lo zurzan, ignorante e intolerante, nada, ni nadie acabará con nuestras tradiciones",1
s_109,"España no es xenófoba, pero tampoco el imbécil español y nos obligará a defender lo que los trabajadores-pensionistas nos han ganado pagando tantos años con nuestros impuestos humanidad: todo control : también",1
s_1090,"Ayudante Mbaye... por favor, váyase ahora... luche por la democracia en su país de origen...",1
s_1097,"todos los cojones que no tenía para echarle al dictador de turno en su país va a venir a echarlos aquí, vete a tu puto país a gritarle a esos, cobarde!",1
s_1101,Me encanta este hombre.!!! para involucrarme en asuntos de su país árabe????? y dejé las costumbres occidentales tranquilas. la infancia es sagrada...!!!,1
s_1109,lo cual demuestra que algunas razas no respetan las costumbres de otras y ademas confirma que hay razas con menor inteligencia que otras,1
s_1110,Qué maravilloso leer las opiniones de un tío preparado. Esto es lo que sucede cuando un analfabeto es votado por su prójimo,1
s_1112,"ir payasos, ir a su país para recoger mierda. porque eso es lo que hiciste en su país hasta que los potemos le dio la bienvenida. los hombres sabios, que no tocan!!!!",1
s_1115,"El muy bueno terminará con Europa y el primero en caer y ser un estado islámico será España porque nunca nos defenderemos por miedo a ser llamados racistas., las mujeres españolas comienzan a comprar burkas que es lo que la izquierda está preparando para usted.",1
s_1120,volver al suyo que debe ser más democrático,1
s_1121,"Tener que aguantar esta mierda, y luego pagarle con nuestro dinero, me hace volar.",1
s_1122,Dice este caballero que irrumpió ilegalmente en España,1
s_1123,No puedes ser más viejo y más ignorante de lo que podemos conmutar por wn a hd.l.g.p ir a la jungla oscura? url,1
s_1124,"los sabios son dejados, pero él vivió en Mantero sin pagar impuestos muy democráticamente, ¿verdad?",1
s_1126,"que los inmigrantes que no se adapten o no respeten nuestra lengua, nuestra cultura y nuestras costumbres deben ser expulsados además de revocar indefinidamente la nacionalidad española. se ríen de este país porque les permitimos vestirnos de payasos@",1
s_1127,"Será mejor que lo mandemos a su país porque parece que al show no le gusta. Está bien aguantar el coño puro, a ellos no les gusta nada de spain excepto su dinero.",1
s_1128,¿Quién es este indocumentado?,1
s_1130,"que se largue de españa si no le gustan nuestras tradiciones, no lo hemos llamado a venido porque a querido que no se le olvide que no es españold por mucho que se lo ponga un papel",1
s_1137,Ese tipo tiene mucho en España.,1
s_1139,"parece que tiene que venir él a decirnos qué es normal en un país democrático y qué no. por ejemplo, entrar por la fuerza es muy democrático, celebrar una tradición para nuestros niños, de décadas, es muy racista. todo así, lo que usted mande.",1
s_114,"si, peros eatos politiquillos no los veo en el centro de salud, para ellos sanidad privada, la sanidad publica para la plebe con todos los emigrantes.",1
s_1140,Pero si este tipo ve tanto racismo ¿por qué no regresa a su país por lo que entró ilegalmente?,1
s_1149,cuanto nos cuesta este ????,1
s_1150,Puedes ir a tu país si no te gustan las tradiciones cristianas... es sólo racismo en tu cabeza y en el de tus jefes que te piden que digas tonterías para crear pantallas de humo.,1
s_1151,"que se vaya ese señor ignorante a su pueblo. no se puede acabar con la historia de unos hombres sabios llegados del oriente para adorar a jesús, guiados por una estrella.hombres de gran fe",1
s_1153,¿Qué sabe este cantaman oportunista de los países democráticos? los contribuyentes alimentan drones,1
s_1155,"Así que coge las bolsas y regresa a África, ese continente lleno de ""países democráticos"".",1
s_1158,vete a tu puto país vividor ,1
s_1161,En un país democrático no hay espacio para los manteros que perjudican a los comerciantes y a la economía.,1
s_1164,"este ilegal miembro del partido  , dando lecciones de  a la nación de la vive. lo que hay que ver",1
s_1165,Lo que tienes que hacer es irte a tu país... si es racista que quiere cambiar nuestras putas costumbres.,1
s_1167,"qué se vaya a tomar por culo. si no le gusta españa y sus tradiciones que se pire. va venir a decirnos un pintamonas que tener un rey negro es malo, y por qué no lo es uno con la barba blanca? al que no le guste el país puerta, nadie le ha llamado.",1
s_1170,pues te coges y te vas a tomar por culo a tu país y todos tan contentos. pero uno de fuera nos tiene que decir lo que tenemos que hacer. manda cojones. pero si los más racistas sois vosotros.,1
s_1172,pa tu casa marrón,1
s_1173,se pasa los días quejándose de tradiciones y costumbres que se vaya a  otro país que comparta las suyas en vez de venir aquí a cambiar las nuestras,1
s_1179,"la guerra cultural está en su apogeo, y de momento vamos perdiendo, así que... atentos...",1
s_1183,no veo el racismo. por eso lo mejor es que se vaya a su país de origen donde no hay celebraciones de este tipo.,1
s_1191,"anda y que se vaya a la mierda, me hace gracia que vengan de fuera a imponer sus ideologías, si tan mal están, que se vuelvan al suyo",1
s_1194,Si no te gusta que tome la puerta y me vaya,1
s_1195,"Mira, me gustaban los m0r3n0s...",1
s_1198,"¿De qué se trata este tipo? ""Donde vayas haz lo que ves"" si no le gusta, sabe el camino de regreso.",1
s_1200,"para racista el partido que ha puesto esta acusación inútil sólo por el color de su piel. lo utilizan de una manera racista. si era blanco ni estaría allí, no tiene formación, no tiene experiencia o trayectoria política en el partido.",1
s_1201,esta gentuza me vuelve racista,1
s_1202,"Este ""ser"" es el que no debe tener lugar en un país democrático, no acepta las costumbres y normas del país donde se ha colado y que critica por todo lo que considera racista.Volver a su país para luchar por lo mismo que lucha aquí.ah, que hay en peligro!",1
s_1203,"yo te doy otra opción. si no te gustan nuestras tradiciones,  te piras a tu país.",1
s_1204,"Serigne, puedes volver de donde viniste o puedes irte a la mierda.",1
s_1205,"pero este tio ...es catolico ? , es españold ? , ahhh...no ?
pues a su puto pais , multicultural y demicratico , a disfrutar de su ramadan y sus constumbres...!!!",1
s_121,La inmigración ilegal es un problema grave y lo que va a aumentar la xenofobia va a ser no querer asumir que no se puede dar la bienvenida a todos los que lanzan el Mediterráneo en un barco patrocinado por mafias.,1
s_1210,"Ya no te hagas el tonto, mbayé. No cambiarás una tradición milenaria de significado religioso para los cristianos, sin ningún ataque a otras culturas, porque te va a llevar allí.",1
s_1217,no se que hace este imbécil en españa a parte de vivir del cuento y tocar los cojones cada vez que abre el pozal.,1
s_122,"le ha faltado especificar todos esos derechos.
por cada derecho: 100.000 votos.
c.c.  ",1
s_1220,"Si no te gusta nada de mi país, siempre puedes volver al tuyo, ¿verdad?",1
s_1224,yo pido acabar con su escaño y que se vuelva a su país a celebrar sus tradiciones allí.,1
s_1226,¿A la mierda serías la sentencia más correcta para el infraser que tuvo que estar fuera de España o en la cárcel por vender falsificaciones?,1
s_1227,"Spagna, occidente su gente y costumbres ofenden grandemente la sensibilidad del Sr. Mbaye, porque en cubierta hay la solución: ¡un avión a Senegal y santa Pascua! entonces una vez allí, déjelo ir a donde una psicología profesional que le ayuda a superar sus traumas y odios.",1
s_1229,lo que tienen que hacer es expulsar de españa a este sujeto que entró ilegalmente en españa,1
s_123,"Esta medida no mejora nuestro sistema de seguridad social, que por desgracia nos hemos derrumbado con la lista de espera para operaciones, emergencias, etc. y lo pagamos, pero lo peor es que si viene más gente y no mejora lo mismo todos vamos a salir lastimados, vergüenza",1
s_1236,"éste impresentable ha venido a destruir nuestro país.
convertirlo en su país africano.
por qué no se le destituye políticamente...y se le deporta???",1
s_1239,"bueno vive en mi país y esta de invitado y aparte quiere cambiar mi cultura, por encima de mi cadáver.",1
s_1240,¿desde cuando los delincuentes tienen tanta opinión relevante en un país democrático?,1
s_1241,"En un país democrático hay espacio incluso para un idiota como este, que no sabe nada, lo cambia todo de su prisma de resentimiento social y es desagradecido con el país que lo ha acogido.",1
s_1242,"es tan sencillo como, el llega a un país y debe de adaptarse a lo que se encuentra. españa es un país con sus tradiciones y deben ser respetadas. en consecuencia ¿quiere que nosotros respetamos las suyas? predica con el ejemplo. respeto de un solo sentido, no.",1
s_1243,Es urgente que este caballero regrese a Senegal para que no sufra nuestra dictadura.,1
s_1244,"mejor acabemos con tu religión y creencias mbayé. entras ilegal, comercial ilegal, ofendes la casa en donde estas. y quieres despojarme de mis creencias. si las tuyas son tan buenas, qué haces aquí???",1
s_1246,que hace este moreno en un país tan racista?,1
s_1248,"¡No! Si eso, tomamos el ala en procesión, no te jodas! a mí me parece racista el Ramadán, lo quitamos y punto",1
s_1249,"llegará el día en el que éste tipo corra más que gacela delante de leopardo y podrá contar a sus nietos, si corre más rápido, “os puedo contar que yo viví en un país democrático, pero como en la choza de cañas y barro en la tribu, nada”.",1
s_1254,"oscuro, calienta que este año es tu turno de salir a montar a caballo",1
s_1256,que se vaya a tomar por culo por dónde vino y deje nuestras tradiciones en paz,1
s_1258,si no le gusta las tradiciones de españa que se vuelva a su país,1
s_126,"Estoy de acuerdo con la salud universal y la libre inmigración entre zonas socioeconómicas similares (eu). entre zonas asimétricas, poco a poco y con garantías de integración.",1
s_1262,"Él debe regresar con su esposa e hijos, y comenzar su revolución allí.",1
s_1263,serigne muy fácil lo tienes de vuelta en patera en la que viniste a tu país y reclamas allí lo que quieras!!aquí da gracias que te damos de comer!!respeta a los españoles mantero garrapata!!,1
s_1264,"¡Y contra los más pateadores que vienen a través de los años! más partidos crecerán como podamos y terminarán ganando como en los Estados Unidos gracias al voto de los inmigrantes, con leyes que benefician a los inmigrantes el resto de nosotros.",1
s_1265,¿Puede alguien enviar a este hijo de puta a su país?,1
s_1268,hace unos años habría rogado por ser el baltasar en cualquier carroza... hijo de puta desagradecido de,1
s_1269,"Ya le has pedido a tu país que ponga fin a la ablación, ¿verdad?",1
s_1270,lo que tienes que hacer si no quieres adaptarte para ir a tu país o el y dejarnos solos,1
s_1275,"Sr. Undocumented, lárguese de aquí y ponga una manta en Dakar.",1
s_1277,"serigne, te puedes ir de una patada en culo a la mierda y a tu pais de mayoria musulmana y asi no tendra que ver como seguira celebrando la festividad de los reyes mago, mantero de porqueria.",1
s_1279,"Estoy en tu madre Pvta cien mil veces. jopvta si no te gusta, lane y tómalo por cvlo. punto.",1
s_1281,y el ramadán y otras celebraciones si son democráticas? dejad en paz a la gente y que celebre lo que quieran.,1
s_1286,¿A qué esperas para que los alienígenas repatrian a este refugiado?,1
s_1288,este hay que mandalo a su pais y alli que haga quite y diga lo que quiera que cojones es esto? viene un tio que no conoce ni la historia ni las tradiciones y se mea y se caga en todo? estamos tontos? o que pasa,1
s_1289,es urgente echar a este energúmeno cuanto antes.,1
s_1294,¿Y no sería mejor que esa rata fuera a su país?,1
s_1296,después de esto querrán imponer su cultura y así con todo..,1
s_1297,"más racistas que sois vosotros imposible, y si no te gusta nuestras costumbres vete a tomar por culo a tu país. y deja de cobrar de los españoles, que tu llegastes ilegal y aun eres ilegal.",1
s_1300,"¿y quién es éste para decirnos a los españoles qué tradiciones podemos tener? ¿quién se cree uno que no ha tenido cojones suficientes para quedarse en su país y luchar para que sea un lugar mejor? tenemos más basura que contenedores, y así vamos, claro.",1
s_1302,"ya,en un país democrático como el suyo,lo q se estila es vender a las niñas,violarlas,e inmolarse para q les reciban 7 vírgenes.

si no le gusta españa,q se vaya a su mierda de pais con su mierda de no democracia y con sus mierdas de constumbres salvajes.",1
s_1304,"en mi pueblo modificaron el recorrido de una virgen porque les molestaba cuando pasaba la procesión frente a sus negocios que acaparan una calle
tiempo al tiempo
al final tendremos tres reyes blancos
perdón, tendremos tres reinas trans blancas url",1
s_1307,"este además de racista es gilipollas, anda para tu tribu.",1
s_1309,"Ni falsificar bienes y venderlos sin declarar tales ventas al Tesoro, Rey Mago.",1
s_1310,"Otro tonto, porque si no te gustan los sabios, ya sabes, tomas un camino y una manta y te vas de donde vienes.",1
s_1314,este es más tonto que negro,1
s_1316,"que coñazo eres sergine!   si no te gustan nuestras costumbres, vete a tu país y déjanos en paz!  no te queremos aquí cobrando de nuestros impuestos!",1
s_1321,el que no tiene cabida en este país es una basura como ,1
s_1322,"Porque ustedes saben lo que tienen que hacer, regresar a su país que seguramente será mucho menos rasista y más democrático, es que ustedes ya envían narices que un criminal extranjero que vive de nuestros impuestos viene a tratar de enseñarnos lecciones.",1
s_1324,¡¡Deja que este hijo de puta vaya a su maldito país!!,1
s_1325,Ve a tu casa o de donde vienes...,1
s_1326,"Tenía que ser devuelto a su país, pero con un cañón.",1
s_1330,"que se adapte a nuestra cultura y si no le gusta, seguro que encuentra una patera con el motor en marcha.",1
s_1331,le invito a que se vaya a su país de origen. sería un gran regalo de navidad,1
s_1332,"en un país democrático se respetan las tradiciones. en eso consiste la democracia. los ofendiditos del sur llegan imponiendo sus mantras, y los borregos del norte se disculpan.",1
s_1333,"a ver, copiabolsos, papá noel tiene tropecientos enanos trabajando a destajo todo el año sin asegurar, explota a los renos, y tú te metes con los reyes magos que cumplen la cuota con un afro-americano, como en potemos. ¡y de rey!
tendrás tú queja.",1
s_1335,"se equivoca del todo, es una tradición de acogida de extranjeros, de integración, dado que ninguno de los reyes magos era de origen españold, ni europeo. a ver si leen y se culturizan más ellos y los que nos hacéis eco de tanta tontería, para enfrentar a la sociedad",1
s_1337,Es muy fácil salir del país del que viniste.,1
s_1341,"Bueno, se irá a su país si es tan malo para él aquí con racismo.",1
s_1342,en un país democrático no tienen cabida seres como tú. eras ilegal y te dedicabas a la venta ilegal de falsificaciones. has ascendido en la sociedad gracias a un partido político que hunde españa y prefiere a gente como tú. vete a tu país y mira por él.,1
s_135,además de insostenible es injusto para los españoles que contribuyen a pagar el sistema que pasan a tener los mismos derechos que los ilegales y una sanidad pública más saturada.,1
s_1350,que se vaya a su país y lo quite alli,1
s_1351,Ella ya ha sido invitada a salir de España que es un estado opresivo y malvado dejar su asiento y correr para ver si ella está soportando varias mentiras en otros lugares.,1
s_1355,para poner orden en su país de origen que seguro no respeta nada...barcoo,1
s_1358,este si quiere tradiciones que se vaya a su puta casa,1
s_136,el gobierno anuncia que restaurará la salud universal y devolverá la tarjeta de salud a los inmigrantes ilegales. url,1
s_1360,"lo que no tiene cabida es alguien como él, ni en nuestro país ni en el gobierno.

si no respeta a españa, que cohones hace aquí??

que  se vaya a su país, haber si puede vivir del cuento como aquí.",1
s_1362,"a ver tú, gilipollas, no sabes que hay un rey negro?? racista tú y tú puta madre. antes de querer acabar con nuestras tradiciones vuelve a tu país a acabar con las tuyas y de paso con el subdesarrollo mental y económico.
au.",1
s_1364,y el tiene cabida????,1
s_1369,"Si estás en España y has venido ilegalmente, es para cumplir con las costumbres de este país, y si no te gusta, veré de dónde vienes.",1
s_1370,racista de que? si hay un negro en ellos y encima es el único negro que no roba.,1
s_1380,otro anormal suelto por el mundo que viene a decirnos lo que está bien o mal. mira tío tira pa tu tierra si aquí somos tan racistas. ¿pero porque a españa solo llegan los más tontos de cada lugar?,1
s_1386,"Hola, encajas aquí porque este país es una democracia. No vengas y destruyas nuestras tradiciones y muestres respeto.",1
s_1387,"a mi lo q diga un puto delincuente me la trae al pairo ,es más ,encima es un ilegal ,así q a su puto pais",1
s_1388,Todavía no entiendo cómo este hijo D.L.G.P. está recibiendo un salario español.,1
s_1389,"no hay nada ni nadie más racista q un negro lleno de odio.
no son los reyes magos con lo q hay que acabar, sino con estos indocumentados bocazas enviándolos de vuelta a su pais
eso q pide jamás lo verán sus ojos de desgraciado.
y si no le gusta, a su pvt0 pais y ya está tardando",1
s_1394,"Para ver sr mbayé tiene una solución muy simple, si no te gustan las tradiciones de nuestro país te invito a salir de un p***vez.",1
s_1398,lo más urgente es expulsar a dicha basura a su país de orígen.. url,1
s_1399,"Y si vas a tu país, estarás más cómodo y no estarás en contra de nuestras tradiciones.",1
s_1400,"En un país serio no hay sitio para basura extranjera, como este espécimen que vino a España ilegalmente, y comenzó criminal... con el permiso de la mafia política.",1
s_1401,de la religión que alienta la violencia machista contra sus mujeres cuando hablamos  ???? url,1
s_1402,¿Racista? Baltasar representa a África... Racista el desenrollar este no apoya las tradiciones españolas... No sé lo que pinta en España si no le gustan las tradiciones españolas y cristianas...,1
s_1403,"Si está comiendo de mis impuestos en mi país, todo lo que nos pasa es poco.",1
s_1412,"y yo y muchos más, pedimos acabar con las costumbres del islam, además de con todas sus tradiciones, por lo menos en este país, o mejor dicho en europa, a casa a decir gilipolleces",1
s_1413,que vaya a limpiarse los dientes con las ramas de árboles antes de querer abolir nuestras costumbres.,1
s_1416,"Si eres tan malo aquí, ¿por qué no vas a otro sitio?",1
s_1417,"si no le gustan nuestras tradiciones, ya sabe usted dónde está la puerta.
p.d. llévese las mantas.",1
s_1422,"Alla majete, ve a tu país si no te gustan nuestras tradiciones y deja de darnos lecciones, que aquí incluso los maricón republicanos como yo han crecido con magos reyes y hemos disfrutado de la tradición sin pensar en tus majadas ideológicas",1
s_1423,"pues ya es lo que nos falta, que también ataquen la tradición de los reyes magos. viene ilegal, vive un montón de tiempo con una actividad ilegal y ahora, nos va a decir lo que podemos hacer?",1
s_1424,lo no tiene cabida en un país democrático es la venta ilegal sin pagar impuestos ni cotizar.,1
s_1426,"Si odia tanto a España, déjalo ir.",1
s_1433,¿Y por qué vino a España? ¿Nuestra cultura nos ha dado desventajas?,1
s_1439,"si no te gustan las tradiciones de un país tan ""racista"", que te ha permitido llegar a ser diputado de la asamblea de madrid, siempre puedes volver al tuyo y ser felíz con sus costumbres y cultura.

llegaste de forma ilegal. si abres la boca, debería ser para dar las gracias.",1
s_1445,que se vaya a su pais a cazar leones,1
s_1446,a una patera y de vuelta a su magnífico y muy democrático país,1
s_1447,Quiere presentar la fiesta de ablación.,1
s_1455,"menudo racista esté hp. cómo puede estar éste, de diputado en españa  . qué sé vaya a su país, si le molesta las tradiciones de los españoles .",1
s_1456,que aprenda a hablar el orco,1
s_1457,"ir a su país, si usted está aquí aceptar tradiciones religiosas, analfabetos!!!",1
s_1458,la nación que lo acoge y que venga con esto. no diré nada que despues ....,1
s_1459,"si no te gusta este país y sus costumbres, vuélvete a tus orígenes. sencillito. y no vuelvas.",1
s_1460,"Bueno, usted sabe cómo salir de aquí!!!!",1
s_1465,en un país normal nos comerías los juegos por detrás y luego volverías a tu país de una patada en el culo.,1
s_1466,"si no le gusta, ya sabe donde está la puerta.",1
s_1468,"Este pequeño negro que dice... tocarse las pelotas con tonterías es un método para hablar de él, ¿o es así?",1
s_1469,"que no quiera chantajearnos con la ""democracia"" y el ""racismo"" porque ya estamos hasta las bolas de que nos dicten lo que tenemos y no tenemos que hacer. si él no tiene esa tradición que no fastidie a los demás.",1
s_1470,"Eres tonto y me vuelves negro con esas afirmaciones que te pagan el nivel de vida que tienes en lugar de cuidar de las cabras?????? que parece ser lo que tienes que dedicar a, mamon",1
s_1471,vete a tu país imbécil.,1
s_1472,"Abogo por la prohibición de la fiesta del cordero, es crueldad para los animales. No me cansaré de pedir que se prohíba y si lo hacen caer todo el peso de la ley, es una fiesta de salvajes",1
s_1476,pretenden acabar con todas las tradiciones cristianas.,1
s_1478,"Lanza África para cogerte, hijo de...",1
s_1483,aver si se va a acabar tu religión y nos quedamos más tranquilos...,1
s_1485,snack de negros,1
s_1488,siempre se puede ir a un país que replique sus ideas,1
s_1490,"Y ahí tienes, cobrando un salario público de todos los españoles racistas.",1
s_1493,"Este tipo ve racismo en todas partes para seguir cobrando su salario de € 4,000 / mes. Joer, mantero a diputado. pero lo bueno es el ""progreso"".",1
s_1495,otro parásito.,1
s_1497,Lo que molesta a este tonto es que no ha sido llamado de beduino o baltasar.,1
s_150,"que vergüenza y no hay dinero para pensiones, para la equiparación gc y cnp, para reducir lista de espera, mejorar la sanidad, etc",1
s_1501,"no sólo nos chorizan las carteras, también nos quieren chorizar nuestras costumbres.",1
s_1502,Y este tipo porque no va a su choza en su país a pensar en nuestras costumbres.,1
s_1503,a privar actos vas a tu pais maquina pero alli no puedes que te lapidan,1
s_1504,"este negro que se vaya de donde vino ,y deje de dar por culo ...estoy de racista asta los huevos sin tenerlos ...",1
s_1507,a embolicar a tu puta casa.,1
s_1509,"según el defraudador de impuestos podemita y vividor de todos los españoles ,a un negro no le cabe una corona en la cabeza, tiene que ser paje o mozo de almacén. en podemos todos tienen el mismo cerebro que la mosca del vinagre.",1
s_1510,hay que prescindir de gentuza como él,1
s_1511,vete a tomar por culo a tu país y arreglado,1
s_1514,"Así que mira, va a ser que no! respetar las tradiciones del país en el que vives, si no te gusta, puedes ir a la tuya (o donde sea que consideres)...",1
s_1517,¿Y qué es lo que se disfraza de progreso? como es negro puede insultar a quien quiera pero nadie puede insultarlo porque es negro? racista que pintamos negro a blanco? ¿reprimimos lápiz negro o papel blanco a otello? es majara si no te gusta europa carretera y url manta,1
s_1519,¡El maldito negro fascista!,1
s_1523,para volver a su país y disfrutar de sus tradiciones dejando la nuestra en paz. simple.,1
s_1524,Las leyes españolas son en su mayoría basura pura!!! Esta persona ya debería haber retirado la nacionalidad que adquirió y su deportación debe ser inmediata. es decir: quitar sus ahorros legales y toda su familia!!!,1
s_1528,El ayudante puede irse al infierno y volver a su país si no le gusta este.,1
s_1532,por pedir yo pido que se pire de mi país,1
s_1533,"Te pido que te vayas y dejes nuestras tradiciones, el mayor racista que eres.",1
s_1536,ir a tu país si no quieres reyes!!! pendejo,1
s_1538,"Es un país democrático, no te habrían dado la nacionalidad.",1
s_154,"la precariedad que tanto decían, ¿se referían a españoles o extranjeros? no han dicho una palabra todavía para ayudar a los nacionales... y salen tontos aplaudiendo las medidas... no entiendo",1
s_1541,"primero que este señor pague la cuota de autónomo... y segundo debería quejarse toda la gente que tiene barba y escogen de melchor y gaspar a gente que no tiene y se la ponen postiza, ¿racismo contra los barbudos? ",1
s_1544,por si no tuviéramos suficientes gilipollas aquí ahora los importamos.,1
s_1553,"tampoco deberían tener cabida los que venden productos falsificados, sin garantía, sin factura, sin i.v.a., ocupando un espacio público sin autorización ni pago de tasas por su uso, etc...",1
s_1557,"Es urgente enviar a estas personas a su país lo antes posible. si no aceptan nuestra cultura, la suya. rápidamente, se están demorando. no representa a la gente de izquierda.",1
s_1559,pues queyse vaya a tomar xc a senegal.,1
s_1560,"vete por donde has venido,payaso.",1
s_1561,"el diputado de podemas, serigne mbayé, puede poner sus opiniones donde le convienen y si no le gusta nuestras tradiciones o fiestas ya puede girar a donde vino. él ya va a su pueblo para correr delante de los leones para ver si se lo comen!!!!",1
s_1562,"porque estas personas que comen del estado, no respetan las tradiciones del país anfitrión, pero están felices de que se vayan a donde han venido, de todos modos como estas personas regresan en las próximas elecciones, creo que no, cambiamos los reyes por las drag queens.",1
s_1563,"No estoy en ninguna parte donde no me siento cómodo, ¡voy a ir y eso es todo!",1
s_1565,"el que no esté contento con las tradiciones nuestras,que coja el camino de regreso y reivendique en su país,que nadie le obligó a venir aquí",1
s_1568,"vuelve de donde viniste,seguro que allí no hay nada malo de lo que hay en un país democrático .",1
s_1573,"En tu país mutilan a las niñas, rasgan orejas, labios y cuellos, violan y se casan con chicas viejas y tú vienes a hablar de tradiciones.",1
s_1574,fuera salvajes de nuestros barrios,1
s_1575,"Comienza para su país y decir que quiere quitar el Ramadán, afeitarse el cuello en menos de 30 segundos no es una cuestión de ser racista es una cuestión de ser subnormal o no ser y usted con la mirada inteligente que tiene y ser mi hijo blanco y embotellado",1
s_1577,"Si esta noticia es verdad, ten las pelotas de proponer seriamente que verás a dónde vas a volver. Está bien que vengan de afuera a tocar los huevos. Como uno grande diría, vete a la mierda.",1
s_1579,En un país democrático y en su mayoría cristiano no hay lugar para los fascistas sin importar lo negros que sean y que quieran poner fin a sus tradiciones religiosas.,1
s_1581,"yo voto por quitar el ramadan y la fiesta del cordero, maltrato animal en ambos casos",1
s_1582,"oño que se vuelva a su pais con sus tradiciones,mientras tanto se puede ir a la mierda",1
s_1592,"Esto no es un negro, es un maldito chimpancé.",1
s_1593,no se quien es mas retrasado este salta vallas o los que le votaron para que este ahí,1
