id,text,label
d_1107_05,"Hace unos días, hablamos de las estafas que cometen los inmigrantes cuando solicitan ayuda, recientemente, por robar otro teléfono, una persona fue asesinada...",1
d_110_02,Dicen lo que les conviene sabiendo que su audiencia en gran parte carece de la más elemental cultura.,1
d_1113_02,"Han pasado penurias, han robado y han hecho de todo para poder salir de Marruecos y seguir haciendo lo que en Marruecos aquí, pero sin impunidad.",1
d_1114_01,Corrijo su último concepto:... pero CON IMPUNIDAD.,1
d_1117_01,¿Así que tenemos que vigilar dónde están estos terroristas?,1
d_1118_08,"No han jugado sus vidas para vivir como nacieron, quieren hacer lo que quieran y aquí están permitidos por la ley del niño.",1
d_1120_03,"Y no te defiendas ni les hagas ningún mal, estando en tu derecho.",1
d_1125_01,"Lo que es ridículo es dar protección a delincuentes ,se tenía que expulsar a esta gente que su forma de vida en su país era robar y aquí se les trata mejor",1
d_1128_02,"Señora, ha sido estrangulada, no se justifique, y sí, esa gente a su país.",1
d_1132_01,Y no los quiere de vuelta a sus países.,1
d_1133_01,“Pobres niños inmigrantes” que apuestan sus vidas para entrar en otro país donde se les da todo y se les mima y a cambio siguen cometiendo crímenes como el país del que provienen pero con más beneficios.,1
d_1133_03,"Eso si, de la delincuencia de los inmigrantes poca información en los medios porque somos muy “racistas” pero si el delito es cometido por españoles, la nacionalidad va por delante.",1
d_1134_01,Esto cualquier dia explotara abra algun espańol que todavia tnga valor y se montara una muy gorda pero mientras les regalemos cosas y los dejen robar seguiran liandolas.unos menores y tienen al pueblo asustado pero donde se vio,1
d_1138_02,Esos otros son alimañas y 0.,1
d_1139_01,"La verdad es que no me explico que una persona a la que han podido extrangular y perder la vida por un telefono movil todavia se apiade tanto de quien por poco le ha podido provocar la muerte, dice que los pobrecitos ""están metidos en un centro como cabras"" sera ese el problema verdad, pues que curioso que viviran tan mal que lo que es voluntariamente ninguno quiere volver a su país, creo que no nos equivocamos si ademas con las ayudas que reciben y la impunidad con la que delinquen libremente, inviten a mas amigos a venir a España, el dueño del centro encantado por que ya tiene una cama mas llena con la que seguir cobrando el sueldo.",1
d_1143_01,¿ Me pregunto si esta victima pensará lo mismo el día que estos individuos agredan sexualmente a su hija o nieta ?.,1
d_1143_02,Supongo que como es tan buena comprenderá la violencia de estas personas.,1
d_1144_01,"Valla, a juzgar por la misericordia de la victima lo mismo la pobre mujer piensa que la solucion pasaba por comprarles un piso y darles un trabajo como el suyo, seguramente...",1
d_1144_02,"Mejor los devolvemos a su país de origen, los reservamos como criminales prohibiéndolos la entrada para siempre y cerramos el bar donde viven con impuestos pagados por todos los que sólo sirven para importar delincuentes comunes y vivir de la subvención por la ""cargo que tienen de ellos""",1
d_1146_03,"Lo que sufre esta gente por tener a la banda criminal MENA, no sólo en el Batán sino en mucho otros sitios, no lo denuncian los buenistas, que por otra parte, los podían meter en sus casas.",1
d_1146_04,"Y sí, déjenlos ir a sus países, dejen que sus gobiernos los cuiden.",1
d_1149_02,"Inmigración sí, pero inmigración constructiva que participa en el desarrollo del país de acogida.",1
d_1149_03,Lo que no puede ser es que la entrada de inmigrantes está sin ningún tipo de control.,1
d_1149_04,"Los españoles tambien hemos emigrado a Alemania en los 60, pero allí se iba a trabajar y a respetar las leyes del pais.",1
d_114_01,¿Pero no son los terroristas musulmanes?,1
d_1151_02,"Como si no fuera suficiente para los elegidos en las urnas, que no saben a dónde los llevan los partidos, se suman a todas las tropas de todos estos ""turistas"" que nos invaden, que entran ilegalmente en España, se alimentan, algunos si no todo su dinero para pegamento, y a la calle para ver que cae, pero también como ellos ilegalmente.",1
d_1151_03,Y la justicia los protege con su bendita e intocable Ley de los Niños.,1
d_1153_02,"Si son menores la institución que los custodia debe responder por ello y creo que todo acto criminal debe ser juzgado y castigado y si los que lo cometen no son nacionales deben ser extraditados a su país, sea el que sea.",1
d_1155_02,No tengo ninguna gana de que me estrangulen a mí o que le vuelvan a estrangular a Ud.,1
d_1156_01,Yo los expulsaba pero en una caja de pino,1
d_1157_03,"Bueno, por supuesto que no es, señora, no es racismo, lo que pasa es que les hicieron creer que si lo es, e incluso lo han grabado a la derecha cobarde, y eso es que tienen que ir a sus países, sí o sí, y no hay más.",1
d_1158_01,"asi que no quiere que se marchen y no entiende porque estan asi los menas , a ver si va a necesitar otra ayudita para  decidirse, ya me dira usted para que los quemos aqui, si tanta necesidad tiene de hacer caridad acritas esta muy necesitada,  lo que tienen que hacer es deportarlos a todos aqui ya tenemos vastante con los nuestros.",1
d_1163_01,"Decía la agredida “ Lo primero que quiero dejar claro es que no se trata de racismo ni queremos que estos chicos se vayan a su país», manifiesta la víctima“",1
d_1163_02,"Porque sí quiero que vayas a tu país y comas pegamento o arena en tu tierra, ¡¡porque aquí estás TORBANA!!",1
d_1167_01,"Gracias a Podemos y al Psoe, España está entrando en lo mejor del exterior...",1
d_1168_01,"Bueno, lo siento, pero me pregunto cómo son esos criminales en España... al menos fuera de una prisión.",1
d_1174_01,"Vaya estos MENAS, a los que la izquierda defiende y nos los quieren meter en casa, en la nuestra no en la de ellos, por supuesto, no son tan buenos como proclaman,  la ley del menor es una ley que solo se preocupa de los criminales y las víctimas no les importan nada, esto es de sobra conocido por estos delincuentes que saben que hagan lo que hagan no les va a pasar nada, entran y salen de los Centros de Menores, como Pedro por su casa, nos gastamos un dineral con ellos, con lo sencillo que sería mandarles a su país, Marruecos.",1
d_1174_02,"Pero bueno como somos tan guays pues nada nos los tenemos que comer, primero de menores y luego de mayores, paguita al canto y efecto llamada para que sigan viniendo, a todos estos los mandaba donde viven estos politicos progres que tanto los defienden, y después de un tiempo les preguntamos que opinan entonces.",1
d_1176_01,"La solución efectiva que la víctima pide para este problema, como queda expuesto, no es que estos menores sean repatriados a Marruecos y que sea el estado marroquí, quien asuma la tutela y la atención de sus menores...",1
d_1176_02,"Ella, que ya es una víctima, manifiesta que no quiere que esos chicos se vayan a su país...",1
d_1176_03,"Que tanto su hija como ella, son conscientes de los graves problemas que sufren estos menores que deben ser tratados...",1
d_1176_04,"Es decir, de alguna manera minimiza el comportamiento de sus agresores y pide soluciones que, repito, no suceden porque estos niños son expulsados a Marruecos.",1
d_1176_05,"Como dice el refrán, la sarna con gusto no pica y si ella, de alguna manera ha querido justificar que estos chicos actúen así sin ser conscientes de lo que hacen y que la solución ocurre porque nuestro país, sigue gastando dinero y poniendo en riesgo la tranquilidad de los vecinos a la atención de algunos menores que son de nuestro vecino al sur...",1
d_1177_01,"Bueno, sí pedí que estas personas fueran devueltas a sus países.",1
d_1177_02,"Aquí no tenemos porque mantenerlos y dedicarles unos recursos que nos son totalmente necesarios para solucionar ese alto ""nivel de pobreza"" que los buenistas predican continuamente.",1
d_1180_01,Rocío Monasterio (VOX) invita a Díaz Ayuso (PP) a acompañarla para conocer la realidad que se vive en la calle con los MENAs.,1
d_1181_02,Los MENAS siguen generando inseguridad.,1
d_1181_03,Tienen que respetar las reglas básicas de convivencia o ser repatriados con sus padres.,1
d_1182_02,Mena (Menores Extranjeros No Acompañados): 664 euros/mes + habitación + comida.,1
d_1182_03,El Parlamento de Cataluña aprueba con los votos favorables de PP + C's la ampliación de las 'paguitas' para MENAS hasta los 23 años.,1
d_1183_02,"Y que también nos expliquen por qué no son devueltos a su país, que debe pagar los gastos y hacerse cargo de los daños causados.",1
d_1185_02,Bastantes de ellos infectados con el virus chino.,1
d_1185_03,"Siguen viniendo y el gobierno no hace absolutamente nada, únicamente pregonar las excelentes relaciones que mantenemos con marruecos.",1
d_1186_01,"Lo que sucede en España la inmigración sin control ni barreras y muchos se quejan amargamente es lo que los del partido democrático Biden, Obama, Pelosi para los EE.UU. y AbC (javi, David, Pedrito) proponen en cuerpo y alma.",1
d_1187_01,"Vamos a ver el progreso español, estas menas ya son criminales en Marruecos y muy a menudo drogadictos, que el vecino del sur nos envía a limpiar sus calles, y los capullos aquí los comen, no son personas que vienen a buscar un futuro mejor, pero aquí se les permite casi todo debido a las leyes que tenemos y lo saben.",1
d_1189_01,VICTIMA: «Lo primero que quiero dejar claro es que no se trata de racismo ni queremos que estos chicos se vayan a su país»,1
d_1189_09,Que regresen a su país del que nunca deberían haberse ido.,1
d_1189_10,"Y no, no es racismo (o si, no me importa) es una cuestión de orden.",1
d_1189_11,La mierda en el wc y la fruta en la nevera.,1
d_1189_14,"si, por supuesto pero es mi escoria y ya le buscaremos solucion, no hace falta multiplicarla por 100 y descontrolarla.",1
d_1189_15,Cierre de las fronteras YA.,1
d_1192_04,Parece que estos personajes según nuestros muy buenos políticos son los que pagarán nuestras pensiones con su trabajo.,1
d_1193_01,El Gobierno cuenta con más de 10.000 ciudadanos magrebíes (Menas) que deben regresar inmediatamente a su país.,1
d_1193_02,"Con el gasto social que significa mantenerlos, podrían aumentarse las pensiones más bajas de nuestro país.",1
d_1193_03,Basta de gasto social inútil.,1
d_1194_01,"Es justo que esos menores marroquís sean adptados por el sultán de Ma rruecos, que es muy rico y no por los contribuyentes de un pais empobrecido como el nuestro.",1
d_1195_01,"Cuando se les ve el 25 % de la ayuda que proporcionamos con los intereses de la UE se destina a las migraciones, ergo para apoyarlas.",1
d_1198_01,¿Dicen que no es racismo y no quiere que se vayan a su país?,1
d_1201_03,No se adaptan aquí.,1
d_1201_04,Han cometido crímenes.,1
d_1202_01,"Lo mejor para esos niños es que están con sus padres o que sus gobiernos se ocupan de ellos, ya tenemos suficiente con los nuestros.",1
d_1207_01,"Los mandan para librarse de sus problemas sociales  , los delincuentes juveniles para España",1
d_1211_01,Dos pensiones de pago más que tenían una rata gratis.,1
d_1212_01,No les va a pasar absolutamente nada.,1
d_1213_01,"Bueno, con un poco de comprension de la sociedad con sus costumbres (sexuales incluidas), una paguita de 800 al mes y un pisito de proteccion oficial, seguramente se reinserten y se lien a trabajar como animales para pagarnos las pensiones",1
d_1214_01,"O una buena okupacion, empadronamiento, a cobrar y estas cosillas para los extras...",1
d_1216_01,"Aunque los cojan, no lo van a pagar,...y seguirán viniendo mas, al socaire de nuestras laxas leyes,..",1
d_1217_02,"Los menores no acompañados que llegan ilegalmente a nuestro país deben ser devueltos a sus países con sus padres, y si no localizan a sus padres, deben ser devueltos a su país.",1
d_1218_01,Vamos a cazarlos.,1
d_1221_01,"Sra. Nuria, aunque supongo que será un nombre ficticio, usted no puede proteger y proteger el crimen, incluso si Soros lo dice, sus ONG los nuevos esclavistas y si se me permite incluso el Papa y esos jóvenes son criminales.",1
d_1222_04,"Mientras, entran gentes de natalidad descontrolada y sin problemas de subsistencia ya que corren a cargo del contribuyente...",1
d_1222_05,Hasta que se acabe el dinero y les convertirán en mano de obra esclava...,1
d_1223_04,"España es un país muy solidario, pero menos con los españoles.",1
d_1225_03,"Los menores, con sus padres o al consulado.",1
d_1226_01,No quiero que vaya a España.,1
d_1226_02,"No los quiero en España, y los quiero expulsados.",1
d_122_01,"No sé si los budistas se dedican a poner bombas, sólo las ponen en el nombre de Alá.",1
d_122_02,Si alguna otra religión predicara las barbarie estas personas dicen que también les prohibiría.,1
d_1234_01,Que majos nuestroh niñoh,1
d_1236_01,¿Qué acuerdo internacional te obliga a mantenerte en suelo español y cuidar a los inmigrantes sin papeles?,1
d_1242_01,Esas son algunas de las joyitas que nos llegan.,1
d_1242_02,Para estas personas no debe haber consideración y proceder a la expulsión inmediata del país.,1
d_1243_01,¿A qué esperas para expulsar o aniquilar a todos los criminales y criminales extranjeros?,1
d_1243_02,"Como si no hubiera turba local encima de tener que soportar a turbas de Marruecos, América o Rumania",1
d_1243_03,"Además de eso muchos bastardos (los verdaderos culpables de esto) comenzarán a decir que no hay culpa a los inmigrantes o algo así, los culpo por sus acciones, y si en algún país hay un criminal y violador español que lo expulsará de allí, incluso si es mejor que lo maten para ir a España.",1
d_1244_01,"Curiosamente las leyes feministas, ya que sobreprotegen a las mujeres al quitarles los derechos a los hombres y así se alimentan del problema de una desigualdad interesada que incluso defiende el ministerio de igualdad, suena como una broma si no fuera verdad, y frente al REAL problema de la inmigración ilegal con su cultura antieuropea sigue mirando hacia otro lado, algunos incluso poniendo etiquetas a los que lo hacen.",1
d_1245_01,"Sin una mano ultra dura, no cambiarán.",1
d_1245_02,Además de la impunidad se sienten protegidos por las leyes,1
d_1248_02,"¿La creación de una ""ley de violencia migratoria"" que castigue más severamente los delitos cometidos por extranjeros?",1
d_1257_03,"Lo normal es deportarlo tras la condena, o que la cumpla en su país de origen y con prohibición de entrar en el país durante años, vamos como ocurre en muchos sitios.",1
d_1263_02,"Si no les gustan nuestras normas sociales, un pequeño viaje cultural a sociedades como la República Turca o Centroafricana, pueden abrir sus mentes.",1
d_1264_02,Una cosa es una MENA que todos sabemos que Alauita reinó para pertenecer a que nunca voy a entender porque no los liberamos en la frontera y algo más es un adulto.,1
d_1267_01,"Tanto para hablar de fascismo y fascistas, pero sólo de portavoz o papel mojado, en otro momento saldrían de la depresión y colgarían a estos bastardos de los árboles.",1
d_1271_02,son conocidos los miles de españoles que acechan en parques para violar quinceañeras y golpear a sus familiares que los defenderán... oh espera...,1
d_1273_01,"Yo me iba a preguntar qué cojones hacían tres súbditos del Reino Alahuita emborráchandose, agrediendo brutalmente a vecinos con palos y muletas y abusando sexualmente de una niña menor de edad;",1
d_1274_01,4 para mí todo marroquí :-(,1
d_1276_01,"acá tenés delincuentes españoles si querés, pero en este caso los tratan de ""personas"" o ""ciudadanos""",1
d_1289_01,"Lo repulsivo es que sólo se envían y votan noticias sobre criminales extranjeros, pero no sobre criminales no extranjeros a pesar de que representan el 70% de la población carcelaria y cometen muchos más delitos, por lo que hay muchas más noticias sobre tales crímenes cometidos por no extranjeros que cometidos por extranjeros, pero siempre se envía y vota el segundo.",1
d_1289_02,"Eso sí que es repulsivo: diferenciar según la nacionalidad para ocultar los delitos cometidos por españoles o incluso negarlos (en el caso de las violaciones o la violencia de género, si los acusados son españoles todo son siempre denuncias falsas para vosotros), mientras que los de los extranjeros alcanzan portada como un cohete sin que os acordéis ni por un segundo de la presunción de inocencia de los acusados.",1
d_1289_03,Y a veces incluso asumiendo que son inmigrantes aunque no se diga en las noticias.,1
d_1289_04,"Por supuesto, cuando dices que lo son, y cuando no lo dices es porque ""quieren ocultarlo"", conclusión: todos los criminales son extranjeros.",1
d_1290_02,Expulsión y prohibición de entrar en España de por vida.,1
d_1290_03,"Yo soy rumano y estaría encantado si expulsan a los rumanos que delinquen, incluso delitos menores o hurtos.",1
d_1290_04,¿Por qué crees que los gitanos rumanos están casi todos en España o Italia?,1
d_1290_05,Básicamente porque la ley aquí parece hecha para la guardería.,1
d_1312_01,No hemos recibido una importación de psicópatas sino de delincuentes profesionales que usan las leyes de protección al menor para delinquir y poder seguir delinquiendo.,1
d_1312_02,"Se da la circunstancia de que son marroquíes, pero no es ese el problema sino la ley que lo permite.",1
d_1314_03,"El error es que no se hace lo que es realmente mejor para el niño, que es esposarlo, drogarlo, y ponerlo en un avión para llevarlo a casa donde su gobierno o su familia sabrán cómo darles un futuro mejor que el de un criminal.",1
d_1316_02,Los extranjeros delinquen mas.,1
d_1323_10,"Si esto se hubiera hecho x “español”, mañana las redes se quemaron y las manifestaciones al suelo.",1
d_133_01,Declaramos ilegal el Islam en suelo europeo y a cualquiera que no le guste ir,1
d_1340_02,"Además, los cuerpos policiales han informado al juez de la presencia de un grupo muy numeroso de árabes, entre los que se encuentran los detenidos, que están generando muchos problemas.",1
d_1346_02,Claro q es grave y en mi comentario lo he indicado y por eso perdió el gobierno pero creo q en esta noticia hablar de m. Rajoy carece completamente de sentido la verdad (esta noticia habla de unos extranjeros q acosaron a una niña en un parque),1
d_1352_01,"No te olvides del Juzgado del español, donde sólo se juzgarían inmigrantes, a los que se les aplicarían unas leyes especiales y más duras que sólo se aplican a casos en los que un malvado inmigrante agreda a un español.",1
d_1354_01,"No lo he calculado, pero te puedo garantizar una cosa: el porcentaje de asesinatos ""machistas"" cometidos por extranjeros es muy superior al porcentaje de extranjeros en España, más del doble, y creo que si me mojase diciendo que el triple aún me quedaría corta.",1
d_1365_02,Si un 30% de la población reclusa es extrangera siendo esta un 12'9% de la población española..,1
d_1366_01,"No seas racista, son sus costumbres y tienen que ser respetadas.",1
d_1367_01,"No te importa una mierda, te importa la gente, que en un porcentaje son criminales.",1
d_1369_01,Que hay más mierda entre los inmigrantes que inventas.,1
d_1369_02,Yo digo que nos deshagamos de los que cometen este tipo de crímenes.,1
d_1369_03,"La gente de bien, que siga viniendo, yo encantado, no he tenido un problema con un inmigrante en mi vida.",1
d_136_01,"Encajan muy fácil. Los salafistas, wahbitas, radicales... tienen otros enemigos, a parte de occidente.",1
d_1370_01,"Ah, pensé que estabas hablando de detener la inmigración, porque la ley ya ha previsto la expulsión de inmigrantes criminales desde 2015.",1
d_1371_02,"Pues a ver si se ponen duros y empiezan a aplicarlo como dios manda, aunque hay que reconocer que la Policía en este país no tiene mucho margen de maniobra.",1
d_1384_02,"Lo dicho, expulsión inmediata.",1
d_1389_01,"Son los mejores, los más fuertes.",1
d_1392_03,Pero estos individuos se merecían que hubiera salido todo el barrio con bates y partirles la cara ahí mismo.,1
d_1394_01,"Si es morito, no hay crimen.",1
d_1396_01,"Hace un año y pico salió por aquí de cómo en un barrio de Murcia cuando los gitanos estaban dando por el culo a la 1 de la mañana con las palmas la policía local les decía ""que cerrasen las ventanas"" o ""durmieran con tapones"".",1
d_1396_03,¿Por qué marroquíes y argelinos tienen tantísima presencia en violaciones en grupo?,1
d_1396_04,¿Por qué esta gente siempre viene a nuestra cabeza cuando leemos noticias de esto y no tenemos chinos o italianos?,1
d_1396_06,"No hay que vallar el parque, hay que impedir inmigración tercermundista y musulmana. Punto.",1
d_1396_07,"Y a los que están hacerles superar un cursillo de integración, y el que no lo supere a tomar por culo.",1
d_13_02,Imagina un país como la India dónde hay millones de personas en castas inferiores que no protestan aunque los trates como ratas,1
d_1403_01,"A ver cuanto tardan en decir que se está lanzando una falsa sensación de inseguridad desde los medios, que estos jóvenes marroquies blabla...",1
d_1404_02,"Por otro lado, en este caso, un cierto grupo de agresores, con argumentos de mierda policorrectiva, clamando por sus derechos y obviando que también tienen deberes.",1
d_1404_03,"Vamos, hombre, si siempre son iguales, es escandaloso ahora.",1
d_1406_01,Asco de delincuencia extranjera.,1
d_1412_01,"lo mismo, pero apuntado la catapulta un poco más abajo, de modo que impacten en el muro, en vez de pasar por encima xD",1
d_1416_01,"Está viniendo lo mejor de cada casa para mejorar el país, sin duda alguna.",1
d_1418_01,"Diablos, es cierto que lo mejor y lo más preparado llegó.",1
d_1418_02,Tienes que tener un montón de fondos para violar a alguien y luego golpear a alguien más.,1
d_141_04,"La tolerancia debe ser compartida, y de no serlo, el casero pone las reglas y el visitante las acepta.",1
d_1421_01,"Díez años de cárcel sin ningún tipo de permiso y después, expulsión con prohibición de entrada al país",1
d_1425_01,"Vine a decir la misma cosa, suficiente mierda allí ya, para tener que preocuparse por ello.",1
d_1425_02,Deben ser enviados a sus tierras sin un billete de vuelta.,1
d_1426_01,"Es sólo que no entendemos que las chicas que van sin velo, con minifaldas o enseñando ""más que el proyecto de ley"", están clamando por ser violadas.",1
d_1426_02,Al menos en su cultura.,1
d_1426_03,"Y como estos individuos no han sido educados aquí, hacen lo que se les ha enseñado a hacer.",1
d_1426_04,"¿Qué, se anima a alguien a hacer talleres de igualdad para musulmanes en España?",1
d_1426_05,Para qué narices tiene que hacer un español un cursillo de igualdad si ya la hemos aprendido desde la cuna?,1
d_142_01,"A la mierda el Islam, ya si es una religión basura como todo, pero especialmente esto, debido a su contenido y la poca cultura y libertad de pensamiento de sus practicantes.",1
d_142_02,"Solo ha que ver videos de barbaridades de lo que en nombre de esa religión se hace en oriente medio, y no unos pocos ""locos"" sino miles y miles.",1
d_1433_01,"Pero algunos todavía tienen la manía de no decir dónde están los criminales ""para no estigmatizarlos"" mientras gritan ""el violador eres tú"" a cualquier hombre.",1
d_1438_01,La esposa izquierda de este sitio dirá que son víctimas del estado español... y que les damos una paguita y la nacionalidad española.,1
d_1440_01,"Circuito corto Buenosrollista, inmigrantes pobres contra chica agredida sexualmente.",1
d_1446_01,Es curioso que en un caso de violación o agresión de extranjeros metas con calzador la violencia machista.,1
d_1446_02,Pero cogiendo tu testigo diré lo siguiente: de las 22 mujeres asesinadas en 2020 ¿Qué porcentaje piensas que han sido asesinadas por extranjeros?,1
d_1449_02,"Además, los cuerpos policiales han informado al juez de la presencia de un grupo muy numeroso de árabes, entre los que se encuentran los detenidos, que están generando muchos problemas.""",1
d_1449_03,"Nada, fronteras abiertas y buen rollo, y quien diga que no, es hitler facha fasista",1
d_144_04,"¿Mis fobias? que un subnormal de estos lavados de cerebro por su ""líder religioso"" pondrá fin a la vida de personas que pueden estar contribuyendo con cosas a la humanidad y sembrar terror, sí, me asusta, pero no huyo de ella, si puedo acabar con ella.",1
d_1452_01,"Y a menos que podamos controlar la inmigración ilegal, que es de donde provienen la mayoría de los delitos contra las mujeres.",1
d_1453_02,"Porque mientras vamos, nos desharemos de Menis cuando nos hayan robado la cartera...",1
d_1459_02,"En otras palabras, le diría a la pareja que lo que asquea es el crimen en sí, no la nacionalidad del delincuente, ya que imagino que algún español podrá follarte a tu hija y golpearte.",1
d_1466_01,"Los inmigracionistas, delincuentes asociados SA, que gozan de prestigio en el entorno de políticos, medios, empresarios, islamistas, traficantes, etc. están muy dolidos por no haber cumplido con el sueño que se les brindaba de llenarnos de invasores ayudando y colaborando con una potencia o país extranjero, abiertamente hostil, a nuestra invasión, sustitución, saqueo, sometimiento e islamización por la que cobran y ya han recibido, por los menos de nuestro gobierno, un adelanto.",1
d_1466_02,"Digo, a cambio de dinero, como mercenarios vulgares, nos odian y quieren reemplazarnos, de lo contrario su negocio basado en la trata de personas fracasaría, siempre y cuando sus compatriotas engrosen las colas de desempleo y hambre, y mucho menos llenar los hospitales con la pandemia.",1
d_1471_01,"yo no puedo besar a mis padres , pero ésta individua que por lo que he liedo ni es enfermera, se puede restregar contra un ilegal",1
